RDS
750,3,coupMissing,
369,6,coup2569,coupMissing,coupMissing,coupMissing,11,hash3410,hash79,hash2940,hash755,hash3726,hash1315,hash2193,NA,NA,NA,NA,NA,
370,5,coup1869,coupMissing,coupMissing,coupMissing,11,hash632,hash860,hash2420,hash166,hash2012,hash3030,NA,NA,NA,NA,NA,NA,
371,6,coup4780,coup3825,coup7653,coupMissing,11,hash1628,hash706,hash515,hash2266,hash1924,hash3881,hash829,NA,NA,NA,NA,NA,
372,7,coup9214,coupMissing,coupMissing,coupMissing,11,hash111,hash1026,hash309,hash2347,hash3773,hash1146,hash897,hash3251,NA,NA,NA,NA,
373,6,coup6950,coupMissing,coupMissing,coupMissing,11,hash2158,hash2723,hash68,hash2048,hash3073,hash3906,hash1700,NA,NA,NA,NA,NA,
374,6,coup5916,coupMissing,coupMissing,coupMissing,11,hash830,hash720,hash3561,hash1169,hash3481,hash3867,hash2797,NA,NA,NA,NA,NA,
375,5,coup3331,coup9171,coupMissing,coupMissing,11,hash3175,hash232,hash2227,hash1776,hash623,hash389,NA,NA,NA,NA,NA,NA,
376,5,coup9236,coupMissing,coupMissing,coupMissing,11,hash2213,hash1555,hash2180,hash1028,hash3463,hash2783,NA,NA,NA,NA,NA,NA,
377,5,coup1880,coupMissing,coupMissing,coupMissing,11,hash222,hash1992,hash675,hash2048,hash384,hash3319,NA,NA,NA,NA,NA,NA,
378,3,coup6630,coupMissing,coupMissing,coupMissing,11,hash1763,hash1742,hash415,hash2942,NA,NA,NA,NA,NA,NA,NA,NA,
379,5,coup6262,coup9194,coup5864,coupMissing,11,hash3712,hash444,hash3524,hash1044,hash196,hash233,NA,NA,NA,NA,NA,NA,
380,4,coup5142,coupMissing,coupMissing,coupMissing,11,hash1685,hash3823,hash689,hash2269,hash2131,NA,NA,NA,NA,NA,NA,NA,
381,6,coup6214,coupMissing,coupMissing,coupMissing,11,hash302,hash207,hash1864,hash3398,hash3103,hash725,hash3063,NA,NA,NA,NA,NA,
382,5,coup9345,coup4779,coup189,coupMissing,11,hash1892,hash3360,hash2402,hash688,hash1636,hash2193,NA,NA,NA,NA,NA,NA,
383,6,coup3269,coup5903,coup9611,coupMissing,11,hash3267,hash1318,hash847,hash2266,hash1952,hash1590,hash397,NA,NA,NA,NA,NA,
384,5,coup1597,coup3930,coup5554,coupMissing,11,hash2962,hash3275,hash729,hash2230,hash3432,hash3311,NA,NA,NA,NA,NA,NA,
385,4,coup762,coup7498,coup211,coupMissing,11,hash1076,hash2118,hash2017,hash2968,hash3325,NA,NA,NA,NA,NA,NA,NA,
386,5,coup7613,coup6191,coup4147,coupMissing,11,hash1973,hash3388,hash3633,hash441,hash2606,hash1032,NA,NA,NA,NA,NA,NA,
387,5,coup936,coup1053,coupMissing,coupMissing,11,hash1928,hash1090,hash160,hash571,hash422,hash242,NA,NA,NA,NA,NA,NA,
388,6,coup3220,coup724,coup7422,coupMissing,11,hash2111,hash2372,hash1324,hash1704,hash10,hash1356,hash2502,NA,NA,NA,NA,NA,
389,5,coup1933,coup9703,coup7350,coupMissing,11,hash1365,hash1456,hash2822,hash143,hash2556,hash343,NA,NA,NA,NA,NA,NA,
390,5,coup7578,coup7183,coup2492,coupMissing,11,hash2731,hash1864,hash3957,hash1401,hash187,hash1388,NA,NA,NA,NA,NA,NA,
391,5,coup3016,coup6827,coup2134,coupMissing,11,hash2217,hash1506,hash1365,hash2515,hash2394,hash3639,NA,NA,NA,NA,NA,NA,
392,7,coup1891,coup3127,coup3467,coupMissing,11,hash2103,hash1692,hash497,hash3201,hash1766,hash322,hash1454,hash3370,NA,NA,NA,NA,
393,5,coup7806,coupMissing,coupMissing,coupMissing,11,hash3922,hash1471,hash581,hash2967,hash158,hash3630,NA,NA,NA,NA,NA,NA,
394,7,coup5355,coup6945,coup5867,coupMissing,11,hash1465,hash2823,hash2187,hash1941,hash2048,hash1716,hash1642,hash1599,NA,NA,NA,NA,
395,5,coup4661,coup8467,coup218,coupMissing,11,hash718,hash2746,hash3121,hash2925,hash534,hash169,NA,NA,NA,NA,NA,NA,
396,4,coup9751,coup7445,coup4331,coupMissing,11,hash952,hash3386,hash2699,hash1533,hash1861,NA,NA,NA,NA,NA,NA,NA,
397,5,coup1241,coup5352,coup6224,coupMissing,11,hash2610,hash945,hash1887,hash2096,hash937,hash1125,NA,NA,NA,NA,NA,NA,
398,5,coup897,coupMissing,coupMissing,coupMissing,11,hash39,hash3456,hash3685,hash1325,hash3521,hash2483,NA,NA,NA,NA,NA,NA,
399,5,coup8518,coup5090,coup4302,coupMissing,11,hash680,hash516,hash3178,hash581,hash1265,hash2868,NA,NA,NA,NA,NA,NA,
400,6,coup6445,coup8511,coup3306,coupMissing,11,hash762,hash3604,hash2938,hash1822,hash637,hash721,hash3800,NA,NA,NA,NA,NA,
401,6,coup6898,coupMissing,coupMissing,coupMissing,11,hash251,hash2451,hash1938,hash2575,hash1263,hash615,hash2391,NA,NA,NA,NA,NA,
402,5,coup189,coup2698,coup2569,coupMissing,11,hash2193,hash1892,hash3410,hash2734,hash2980,hash3806,NA,NA,NA,NA,NA,NA,
403,6,coup9781,coup7879,coup6921,coupMissing,11,hash3796,hash3014,hash898,hash3313,hash2490,hash2767,hash507,NA,NA,NA,NA,NA,
404,4,coup7461,coupMissing,coupMissing,coupMissing,11,hash2597,hash2173,hash2124,hash661,hash2435,NA,NA,NA,NA,NA,NA,NA,
405,6,coup3877,coup5860,coup7163,coupMissing,11,hash166,hash2713,hash3698,hash2060,hash1928,hash3159,hash1322,NA,NA,NA,NA,NA,
406,5,coup3520,coupMissing,coupMissing,coupMissing,11,hash544,hash2659,hash1773,hash3018,hash3166,hash3844,NA,NA,NA,NA,NA,NA,
407,4,coup3976,coupMissing,coupMissing,coupMissing,11,hash2254,hash3467,hash4,hash717,hash2626,NA,NA,NA,NA,NA,NA,NA,
408,4,coup7702,coup5686,coup6590,coupMissing,11,hash3726,hash2167,hash2084,hash2943,hash917,NA,NA,NA,NA,NA,NA,NA,
409,7,coup5686,coupMissing,coupMissing,coupMissing,11,hash2167,hash2770,hash3726,hash3396,hash2727,hash1613,hash1063,hash3710,NA,NA,NA,NA,
410,6,coup4527,coup1644,coup6279,coupMissing,11,hash74,hash3782,hash560,hash997,hash3387,hash3548,hash2972,NA,NA,NA,NA,NA,
411,4,coup8758,coup9755,coup2818,coupMissing,11,hash3239,hash98,hash569,hash2704,hash2576,NA,NA,NA,NA,NA,NA,NA,
412,5,coup1234,coup8355,coup5531,coupMissing,11,hash2625,hash1440,hash3686,hash2883,hash220,hash130,NA,NA,NA,NA,NA,NA,
413,5,coup3087,coup5033,coup8529,coupMissing,11,hash3210,hash1557,hash1265,hash2292,hash868,hash3324,NA,NA,NA,NA,NA,NA,
414,5,coup8184,coupMissing,coupMissing,coupMissing,11,hash1153,hash2459,hash3813,hash2602,hash3314,hash3724,NA,NA,NA,NA,NA,NA,
415,6,coup9171,coup8366,coup9209,coupMissing,11,hash232,hash2346,hash1488,hash2584,hash3017,hash3175,hash1931,NA,NA,NA,NA,NA,
416,5,coup1553,coup2228,coup6463,coupMissing,11,hash402,hash2507,hash3279,hash311,hash1877,hash2826,NA,NA,NA,NA,NA,NA,
417,6,coup5457,coup5142,coup6990,coupMissing,11,hash689,hash1877,hash1685,hash2009,hash2679,hash687,hash1415,NA,NA,NA,NA,NA,
418,6,coup7735,coupMissing,coupMissing,coupMissing,11,hash3784,hash943,hash175,hash2603,hash2164,hash1075,hash1252,NA,NA,NA,NA,NA,
419,6,coup1025,coup8819,coup2075,coupMissing,11,hash2518,hash1136,hash1470,hash401,hash1554,hash2097,hash1157,NA,NA,NA,NA,NA,
420,4,coup3089,coupMissing,coupMissing,coupMissing,11,hash2396,hash2794,hash1757,hash958,hash603,NA,NA,NA,NA,NA,NA,NA,
421,4,coup7051,coup1298,coup323,coupMissing,11,hash1937,hash195,hash3804,hash3405,hash507,NA,NA,NA,NA,NA,NA,NA,
422,4,coup4147,coup985,coup6851,coupMissing,11,hash441,hash867,hash981,hash1973,hash2974,NA,NA,NA,NA,NA,NA,NA,
423,7,coup4736,coup3184,coup9851,coupMissing,11,hash2646,hash3480,hash3064,hash2984,hash915,hash2698,hash837,hash3841,NA,NA,NA,NA,
424,4,coup2661,coup2204,coup872,coupMissing,11,hash1557,hash1408,hash3504,hash3249,hash432,NA,NA,NA,NA,NA,NA,NA,
425,5,coup197,coup9011,coup9693,coupMissing,11,hash2903,hash2636,hash1472,hash3133,hash3400,hash3273,NA,NA,NA,NA,NA,NA,
426,5,coup7770,coup2424,coup8077,coupMissing,11,hash869,hash1182,hash3660,hash2548,hash3736,hash3865,NA,NA,NA,NA,NA,NA,
427,7,coup209,coupMissing,coupMissing,coupMissing,11,hash1121,hash3061,hash375,hash2175,hash3142,hash3613,hash3317,hash3621,NA,NA,NA,NA,
428,5,coup7848,coup6044,coupMissing,coupMissing,11,hash849,hash2280,hash1493,hash2096,hash3818,hash1861,NA,NA,NA,NA,NA,NA,
429,4,coup4519,coupMissing,coupMissing,coupMissing,11,hash2804,hash1694,hash3161,hash2175,hash917,NA,NA,NA,NA,NA,NA,NA,
430,5,coup3127,coup9903,coup9219,coupMissing,11,hash1692,hash2103,hash2828,hash785,hash3071,hash2246,NA,NA,NA,NA,NA,NA,
431,4,coup9517,coupMissing,coupMissing,coupMissing,11,hash2728,hash1423,hash1001,hash253,hash2130,NA,NA,NA,NA,NA,NA,NA,
432,4,coup7882,coupMissing,coupMissing,coupMissing,11,hash1437,hash3639,hash3050,hash2783,hash2039,NA,NA,NA,NA,NA,NA,NA,
433,5,coup1853,coupMissing,coupMissing,coupMissing,11,hash3107,hash1826,hash1013,hash3713,hash1498,hash3773,NA,NA,NA,NA,NA,NA,
434,4,coup6100,coup4807,coupMissing,coupMissing,11,hash958,hash3176,hash3727,hash3316,hash3548,NA,NA,NA,NA,NA,NA,NA,
435,4,coup2116,coupMissing,coupMissing,coupMissing,11,hash1261,hash3643,hash2004,hash3344,hash1400,NA,NA,NA,NA,NA,NA,NA,
436,5,coup2278,coupMissing,coupMissing,coupMissing,11,hash592,hash2642,hash834,hash3073,hash39,hash1676,NA,NA,NA,NA,NA,NA,
437,8,coup5978,coupMissing,coupMissing,coupMissing,11,hash2927,hash395,hash3899,hash1637,hash3099,hash1097,hash1315,hash279,hash3314,NA,NA,NA,
438,5,coup4630,coupMissing,coupMissing,coupMissing,11,hash2351,hash2822,hash868,hash697,hash2518,hash2797,NA,NA,NA,NA,NA,NA,
439,5,coup9282,coupMissing,coupMissing,coupMissing,11,hash2794,hash977,hash655,hash597,hash1668,hash3543,NA,NA,NA,NA,NA,NA,
440,6,coup5244,coupMissing,coupMissing,coupMissing,11,hash1600,hash2127,hash1654,hash952,hash2748,hash3261,hash2695,NA,NA,NA,NA,NA,
441,3,coup9615,coupMissing,coupMissing,coupMissing,11,hash1280,hash1255,hash67,hash3801,NA,NA,NA,NA,NA,NA,NA,NA,
442,6,coup9948,coup9978,coup3674,coupMissing,11,hash1273,hash333,hash569,hash3505,hash2819,hash1087,hash1252,NA,NA,NA,NA,NA,
443,6,coup3018,coupMissing,coupMissing,coupMissing,11,hash3171,hash3277,hash3639,hash1990,hash1263,hash3063,hash1115,NA,NA,NA,NA,NA,
444,6,coup8677,coupMissing,coupMissing,coupMissing,11,hash2212,hash2896,hash55,hash377,hash2322,hash2578,hash1994,NA,NA,NA,NA,NA,
445,5,coup5109,coupMissing,coupMissing,coupMissing,11,hash2637,hash1,hash3944,hash2057,hash3,hash522,NA,NA,NA,NA,NA,NA,
446,6,coup8581,coupMissing,coupMissing,coupMissing,11,hash1123,hash1921,hash1255,hash229,hash2217,hash1862,hash2762,NA,NA,NA,NA,NA,
447,4,coup9706,coup4693,coup1897,coupMissing,11,hash517,hash2861,hash3313,hash173,hash3674,NA,NA,NA,NA,NA,NA,NA,
448,6,coup7483,coup983,coup1941,coupMissing,11,hash353,hash3475,hash3677,hash2593,hash1399,hash845,hash3040,NA,NA,NA,NA,NA,
449,4,coup9611,coupMissing,coupMissing,coupMissing,11,hash1952,hash3267,hash1704,hash3128,hash2035,NA,NA,NA,NA,NA,NA,NA,
450,4,coup7515,coup2914,coup7062,coupMissing,11,hash1554,hash2518,hash3333,hash1946,hash827,NA,NA,NA,NA,NA,NA,NA,
451,5,coup3480,coupMissing,coupMissing,coupMissing,11,hash1893,hash2280,hash2098,hash3967,hash1412,hash3557,NA,NA,NA,NA,NA,NA,
452,7,coup6348,coupMissing,coupMissing,coupMissing,11,hash3988,hash3143,hash528,hash2791,hash2320,hash2708,hash776,hash1221,NA,NA,NA,NA,
453,5,coup7498,coupMissing,coupMissing,coupMissing,11,hash3325,hash1795,hash2933,hash1076,hash2098,hash1457,NA,NA,NA,NA,NA,NA,
454,5,coup3308,coup9767,coup8164,coupMissing,11,hash1499,hash150,hash3132,hash3273,hash3427,hash1434,NA,NA,NA,NA,NA,NA,
455,5,coup9328,coupMissing,coupMissing,coupMissing,11,hash2347,hash2056,hash3405,hash2981,hash525,hash3135,NA,NA,NA,NA,NA,NA,
456,4,coup435,coupMissing,coupMissing,coupMissing,11,hash972,hash1614,hash510,hash1452,hash2057,NA,NA,NA,NA,NA,NA,NA,
457,6,coup7141,coup5714,coup1589,coupMissing,11,hash654,hash733,hash830,hash3559,hash1583,hash3422,hash3707,NA,NA,NA,NA,NA,
458,6,coup7122,coupMissing,coupMissing,coupMissing,11,hash3943,hash959,hash3634,hash3815,hash737,hash3476,hash1706,NA,NA,NA,NA,NA,
459,5,coup3464,coupMissing,coupMissing,coupMissing,11,hash2641,hash868,hash3435,hash604,hash2448,hash277,NA,NA,NA,NA,NA,NA,
460,5,coup329,coup4106,coup2291,coupMissing,11,hash3429,hash2382,hash2673,hash3360,hash661,hash1087,NA,NA,NA,NA,NA,NA,
461,4,coup9380,coup1477,coup733,coupMissing,11,hash1124,hash638,hash2914,hash645,hash2713,NA,NA,NA,NA,NA,NA,NA,
462,3,coup5623,coup8490,coup6445,coupMissing,11,hash1822,hash2647,hash762,hash50,NA,NA,NA,NA,NA,NA,NA,NA,
463,6,coup64,coup4309,coup4955,coupMissing,11,hash129,hash1329,hash2833,hash412,hash389,hash3667,hash925,NA,NA,NA,NA,NA,
464,4,coup9061,coup6704,coupMissing,coupMissing,11,hash120,hash3792,hash3407,hash70,hash3,NA,NA,NA,NA,NA,NA,NA,
465,5,coup1807,coup7122,coup2243,coupMissing,11,hash959,hash762,hash3681,hash3943,hash253,hash2943,NA,NA,NA,NA,NA,NA,
466,4,coup3975,coup3436,coup8923,coupMissing,11,hash2941,hash968,hash582,hash21,hash1301,NA,NA,NA,NA,NA,NA,NA,
467,5,coup7114,coup1445,coup6348,coupMissing,11,hash528,hash2419,hash1780,hash2938,hash3098,hash3988,NA,NA,NA,NA,NA,NA,
468,6,coup1507,coupMissing,coupMissing,coupMissing,11,hash1490,hash1422,hash1337,hash3756,hash3064,hash1233,hash3002,NA,NA,NA,NA,NA,
469,7,coup2698,coupMissing,coupMissing,coupMissing,11,hash2734,hash2293,hash1507,hash1714,hash1484,hash1447,hash2193,hash2331,NA,NA,NA,NA,
470,8,coup5903,coup4410,coup9963,coupMissing,11,hash2266,hash2488,hash688,hash3267,hash2742,hash2570,hash1197,hash1182,hash1200,NA,NA,NA,
471,5,coup3836,coup9279,coup9451,coupMissing,11,hash1311,hash2267,hash2612,hash2042,hash2008,hash1501,NA,NA,NA,NA,NA,NA,
472,7,coup8470,coup5600,coupMissing,coupMissing,11,hash2982,hash1573,hash2267,hash29,hash2857,hash2702,hash2280,hash2722,NA,NA,NA,NA,
473,5,coup6667,coupMissing,coupMissing,coupMissing,11,hash1028,hash1240,hash1389,hash1554,hash3547,hash2644,NA,NA,NA,NA,NA,NA,
474,5,coup4602,coup2394,coup928,coupMissing,11,hash2505,hash1735,hash3980,hash1136,hash3752,hash1935,NA,NA,NA,NA,NA,NA,
475,5,coup5177,coup9483,coup5801,coupMissing,11,hash3668,hash2726,hash3781,hash2647,hash990,hash2595,NA,NA,NA,NA,NA,NA,
476,6,coup3750,coup8036,coup5341,coupMissing,11,hash734,hash3717,hash2490,hash529,hash389,hash857,hash3956,NA,NA,NA,NA,NA,
477,4,coup383,coup1597,coup1932,coupMissing,11,hash3432,hash2346,hash2962,hash2279,hash2463,NA,NA,NA,NA,NA,NA,NA,
478,6,coup8265,coupMissing,coupMissing,coupMissing,11,hash2462,hash3653,hash1236,hash977,hash2907,hash3750,hash1323,NA,NA,NA,NA,NA,
479,4,coup3941,coup8023,coup6783,coupMissing,11,hash530,hash192,hash3078,hash3521,hash3070,NA,NA,NA,NA,NA,NA,NA,
480,5,coup5997,coupMissing,coupMissing,coupMissing,11,hash905,hash1995,hash510,hash3635,hash412,hash2951,NA,NA,NA,NA,NA,NA,
481,3,coup7271,coupMissing,coupMissing,coupMissing,11,hash3340,hash1318,hash566,hash3174,NA,NA,NA,NA,NA,NA,NA,NA,
482,4,coup6331,coup5437,coup1025,coupMissing,11,hash1470,hash3059,hash881,hash2518,hash286,NA,NA,NA,NA,NA,NA,NA,
483,6,coup6463,coupMissing,coupMissing,coupMissing,11,hash3279,hash1216,hash3370,hash402,hash1098,hash3503,hash3339,NA,NA,NA,NA,NA,
484,6,coup6730,coup3331,coup4308,coupMissing,11,hash623,hash167,hash3400,hash1924,hash3645,hash1629,hash3175,NA,NA,NA,NA,NA,
485,5,coup912,coup8437,coup1751,coupMissing,11,hash1967,hash3483,hash2816,hash868,hash3121,hash1497,NA,NA,NA,NA,NA,NA,
486,7,coup4442,coupMissing,coupMissing,coupMissing,11,hash3215,hash2126,hash2744,hash2131,hash3435,hash903,hash2956,hash650,NA,NA,NA,NA,
487,5,coup2937,coup9534,coup7530,coupMissing,11,hash3708,hash544,hash2698,hash2921,hash2703,hash2713,NA,NA,NA,NA,NA,NA,
488,5,coup7139,coupMissing,coupMissing,coupMissing,11,hash271,hash1489,hash851,hash253,hash3451,hash2585,NA,NA,NA,NA,NA,NA,
489,5,coup5025,coup411,coup1747,coupMissing,11,hash1415,hash689,hash3957,hash818,hash2566,hash1349,NA,NA,NA,NA,NA,NA,
490,7,coup3785,coupMissing,coupMissing,coupMissing,11,hash2416,hash2187,hash3162,hash814,hash3764,hash1429,hash1624,hash2391,NA,NA,NA,NA,
491,6,coup5095,coupMissing,coupMissing,coupMissing,11,hash955,hash2539,hash3486,hash0,hash3089,hash3925,hash2575,NA,NA,NA,NA,NA,
492,5,coup4857,coup3561,coup7340,coupMissing,11,hash1637,hash639,hash1111,hash1779,hash2602,hash2927,NA,NA,NA,NA,NA,NA,
493,6,coup4127,coup2969,coup7770,coupMissing,11,hash3865,hash556,hash1852,hash2041,hash2052,hash1322,hash869,NA,NA,NA,NA,NA,
494,5,coup7420,coup5206,coup5030,coupMissing,11,hash3796,hash2024,hash2792,hash3516,hash3463,hash1721,NA,NA,NA,NA,NA,NA,
495,5,coup6424,coup2661,coup2442,coupMissing,11,hash432,hash1557,hash675,hash3179,hash2014,hash3464,NA,NA,NA,NA,NA,NA,
496,6,coup7480,coup8864,coup844,coupMissing,11,hash1643,hash2909,hash1571,hash2068,hash5,hash3674,hash1765,NA,NA,NA,NA,NA,
497,5,coup358,coupMissing,coupMissing,coupMissing,11,hash702,hash2220,hash1659,hash3171,hash3618,hash367,NA,NA,NA,NA,NA,NA,
498,5,coup310,coup5849,coup7919,coupMissing,11,hash3340,hash3180,hash2346,hash2002,hash1884,hash105,NA,NA,NA,NA,NA,NA,
499,6,coup6422,coup1308,coup3520,coupMissing,11,hash2659,hash3531,hash544,hash537,hash98,hash2216,hash385,NA,NA,NA,NA,NA,
500,4,coup9965,coupMissing,coupMissing,coupMissing,11,hash931,hash1657,hash513,hash1617,hash1654,NA,NA,NA,NA,NA,NA,NA,
501,5,coup411,coup7578,coup2171,coupMissing,11,hash3957,hash1812,hash1470,hash2731,hash2835,hash1415,NA,NA,NA,NA,NA,NA,
502,5,coup3294,coupMissing,coupMissing,coupMissing,11,hash589,hash2892,hash3539,hash2929,hash3333,hash665,NA,NA,NA,NA,NA,NA,
503,5,coup7240,coup4603,coup4602,coupMissing,11,hash1136,hash1675,hash309,hash2505,hash691,hash2050,NA,NA,NA,NA,NA,NA,
504,4,coup1615,coupMissing,coupMissing,coupMissing,11,hash256,hash2972,hash2956,hash1064,hash2054,NA,NA,NA,NA,NA,NA,NA,
505,5,coup9580,coupMissing,coupMissing,coupMissing,11,hash2739,hash3185,hash2567,hash2040,hash3368,hash3997,NA,NA,NA,NA,NA,NA,
506,4,coup5397,coupMissing,coupMissing,coupMissing,11,hash57,hash2582,hash3313,hash1866,hash3855,NA,NA,NA,NA,NA,NA,NA,
507,5,coup1856,coupMissing,coupMissing,coupMissing,11,hash2815,hash2189,hash3214,hash368,hash3740,hash3705,NA,NA,NA,NA,NA,NA,
508,6,coup4106,coup7461,coupMissing,coupMissing,11,hash661,hash3566,hash2597,hash3261,hash3429,hash3084,hash3732,NA,NA,NA,NA,NA,
509,6,coup1660,coup3443,coup9191,coupMissing,11,hash3030,hash548,hash632,hash285,hash167,hash708,hash3710,NA,NA,NA,NA,NA,
510,5,coup364,coup573,coup4604,coupMissing,11,hash1171,hash1040,hash3160,hash307,hash3855,hash2171,NA,NA,NA,NA,NA,NA,
511,4,coup3727,coup9997,coup5128,coupMissing,11,hash1808,hash2843,hash3665,hash2009,hash1533,NA,NA,NA,NA,NA,NA,NA,
512,4,coup6702,coup3094,coup3447,coupMissing,11,hash1572,hash2280,hash814,hash1960,hash1896,NA,NA,NA,NA,NA,NA,NA,
513,5,coup1799,coup3468,coupMissing,coupMissing,11,hash3910,hash92,hash2964,hash2615,hash3041,hash2934,NA,NA,NA,NA,NA,NA,
514,3,coup7013,coupMissing,coupMissing,coupMissing,11,hash3078,hash2982,hash1317,hash2942,NA,NA,NA,NA,NA,NA,NA,NA,
515,6,coup1140,coup6119,coup1766,coupMissing,11,hash2149,hash2054,hash3475,hash792,hash2454,hash2864,hash2180,NA,NA,NA,NA,NA,
516,5,coup2097,coup3308,coup7875,coupMissing,11,hash3273,hash1499,hash1925,hash815,hash3781,hash169,NA,NA,NA,NA,NA,NA,
517,9,coup228,coup1012,coup3657,coupMissing,11,hash559,hash436,hash665,hash2256,hash2722,hash2723,hash2557,hash2556,hash94,hash1990,NA,NA,
518,4,coup3146,coupMissing,coupMissing,coupMissing,11,hash3732,hash902,hash3527,hash3062,hash2483,NA,NA,NA,NA,NA,NA,NA,
519,4,coup3317,coup7735,coup3191,coupMissing,11,hash943,hash977,hash3784,hash367,hash3978,NA,NA,NA,NA,NA,NA,NA,
520,4,coup804,coupMissing,coupMissing,coupMissing,11,hash1933,hash1685,hash581,hash1456,hash656,NA,NA,NA,NA,NA,NA,NA,
521,5,coup1308,coup9212,coupMissing,coupMissing,11,hash2216,hash2659,hash1981,hash2438,hash3136,hash2000,NA,NA,NA,NA,NA,NA,
522,6,coup5801,coup7791,coupMissing,coupMissing,11,hash2595,hash3587,hash2514,hash3668,hash1753,hash1151,hash1376,NA,NA,NA,NA,NA,
523,4,coup3035,coup8327,coup9502,coupMissing,11,hash364,hash59,hash2770,hash785,hash1721,NA,NA,NA,NA,NA,NA,NA,
524,6,coup567,coup8251,coup6338,coupMissing,11,hash1882,hash2559,hash3408,hash2589,hash2106,hash3722,hash1172,NA,NA,NA,NA,NA,
525,4,coup7363,coup435,coupMissing,coupMissing,11,hash2057,hash972,hash2835,hash2441,hash593,NA,NA,NA,NA,NA,NA,NA,
526,5,coup1462,coupMissing,coupMissing,coupMissing,11,hash2794,hash3994,hash799,hash731,hash1557,hash2909,NA,NA,NA,NA,NA,NA,
527,7,coup8819,coupMissing,coupMissing,coupMissing,11,hash2097,hash682,hash2518,hash464,hash2740,hash3463,hash1716,hash397,NA,NA,NA,NA,
528,5,coup9755,coupMissing,coupMissing,coupMissing,11,hash2576,hash1569,hash3141,hash3239,hash1250,hash1528,NA,NA,NA,NA,NA,NA,
529,5,coup9213,coup7235,coup4127,coupMissing,11,hash556,hash1290,hash1022,hash3865,hash1396,hash225,NA,NA,NA,NA,NA,NA,
530,5,coup3159,coupMissing,coupMissing,coupMissing,11,hash2590,hash2777,hash1941,hash2546,hash3663,hash1717,NA,NA,NA,NA,NA,NA,
531,7,coup5767,coupMissing,coupMissing,coupMissing,11,hash2417,hash2473,hash657,hash1050,hash2627,hash1413,hash1064,hash836,NA,NA,NA,NA,
532,5,coup3407,coup7141,coup7469,coupMissing,11,hash1583,hash2728,hash654,hash1495,hash1999,hash3127,NA,NA,NA,NA,NA,NA,
533,6,coup7894,coup4062,coup1869,coupMissing,11,hash166,hash2897,hash1939,hash3127,hash632,hash1459,hash1876,NA,NA,NA,NA,NA,
534,5,coup4735,coup5025,coup4177,coupMissing,11,hash1349,hash1506,hash639,hash3645,hash1415,hash2171,NA,NA,NA,NA,NA,NA,
535,4,coup2875,coup762,coup4940,coupMissing,11,hash2118,hash2165,hash851,hash1076,hash1573,NA,NA,NA,NA,NA,NA,NA,
536,6,coup3028,coupMissing,coupMissing,coupMissing,11,hash2602,hash1551,hash1739,hash1327,hash2426,hash2589,hash3596,NA,NA,NA,NA,NA,
537,5,coup5454,coup9102,coup1140,coupMissing,11,hash2180,hash2149,hash1013,hash1608,hash42,hash3844,NA,NA,NA,NA,NA,NA,
538,5,coup6990,coup9473,coupMissing,coupMissing,11,hash1877,hash1110,hash689,hash1158,hash2732,hash2659,NA,NA,NA,NA,NA,NA,
539,5,coup9534,coupMissing,coupMissing,coupMissing,11,hash2698,hash1678,hash3708,hash3491,hash1239,hash2468,NA,NA,NA,NA,NA,NA,
540,5,coup2997,coupMissing,coupMissing,coupMissing,11,hash292,hash3898,hash2183,hash1082,hash3801,hash1032,NA,NA,NA,NA,NA,NA,
541,4,coup6827,coup6421,coup1326,coupMissing,11,hash2394,hash2217,hash1757,hash2406,hash1617,NA,NA,NA,NA,NA,NA,NA,
542,5,coup8454,coupMissing,coupMissing,coupMissing,11,hash2660,hash1426,hash2496,hash2216,hash729,hash3958,NA,NA,NA,NA,NA,NA,
543,8,coup1163,coupMissing,coupMissing,coupMissing,11,hash1233,hash75,hash1459,hash2179,hash1687,hash3257,hash2927,hash1343,hash1760,NA,NA,NA,
544,4,coup8437,coup4630,coup3464,coupMissing,11,hash868,hash1967,hash2641,hash3645,hash2351,NA,NA,NA,NA,NA,NA,NA,
545,8,coup3447,coupMissing,coupMissing,coupMissing,11,hash1960,hash1572,hash2498,hash114,hash1740,hash3514,hash3697,hash491,hash2330,NA,NA,NA,
546,4,coup3753,coupMissing,coupMissing,coupMissing,11,hash3201,hash2800,hash3398,hash2054,hash545,NA,NA,NA,NA,NA,NA,NA,
547,5,coup3369,coupMissing,coupMissing,coupMissing,11,hash3867,hash2986,hash997,hash2871,hash2557,hash2335,NA,NA,NA,NA,NA,NA,
548,5,coup8355,coup5677,coup311,coupMissing,11,hash220,hash3325,hash2138,hash757,hash358,hash2625,NA,NA,NA,NA,NA,NA,
549,5,coup2822,coup1862,coupMissing,coupMissing,11,hash2949,hash850,hash1044,hash3623,hash2083,hash607,NA,NA,NA,NA,NA,NA,
550,6,coup4177,coup364,coup5781,coupMissing,11,hash2171,hash2746,hash3876,hash3119,hash1349,hash1815,hash1171,NA,NA,NA,NA,NA,
551,7,coup9767,coupMissing,coupMissing,coupMissing,11,hash1434,hash3055,hash1499,hash1812,hash365,hash3314,hash251,hash1156,NA,NA,NA,NA,
552,6,coup2123,coup1178,coup1933,coupMissing,11,hash2822,hash1035,hash798,hash2575,hash2443,hash2351,hash1365,NA,NA,NA,NA,NA,
