RDS
500,3,coupMissing,
376,7,coup4582,coupMissing,coupMissing,coupMissing,10,hash119197,hash33482,hash188495,hash31047,hash198191,hash67831,hash188601,hash187112,NA,NA,NA,
377,5,coup2571,coup1951,coup4907,coupMissing,10,hash140131,hash206272,hash21702,hash45924,hash220051,hash250983,NA,NA,NA,NA,NA,
378,6,coup3230,coup4904,coup2474,coupMissing,10,hash182328,hash167295,hash145882,hash2,hash98507,hash108335,hash147833,NA,NA,NA,NA,
379,4,coup2122,coupMissing,coupMissing,coupMissing,10,hash238162,hash3714,hash30524,hash85679,hash240042,NA,NA,NA,NA,NA,NA,
380,5,coup1313,coupMissing,coupMissing,coupMissing,10,hash96427,hash223270,hash14999,hash90827,hash42759,hash235054,NA,NA,NA,NA,NA,
381,4,coup3615,coup4594,coup3906,coupMissing,10,hash38333,hash167461,hash134408,hash247936,hash228660,NA,NA,NA,NA,NA,NA,
382,4,coup1596,coupMissing,coupMissing,coupMissing,10,hash43716,hash227074,hash157209,hash139915,hash38673,NA,NA,NA,NA,NA,NA,
383,4,coup2354,coupMissing,coupMissing,coupMissing,10,hash63301,hash198223,hash89377,hash52486,hash231798,NA,NA,NA,NA,NA,NA,
384,6,coup288,coupMissing,coupMissing,coupMissing,10,hash211192,hash79500,hash192287,hash17132,hash25508,hash240359,hash97227,NA,NA,NA,NA,
385,5,coup2156,coupMissing,coupMissing,coupMissing,10,hash208928,hash149296,hash236856,hash143709,hash173327,hash179298,NA,NA,NA,NA,NA,
386,4,coup174,coup1698,coup2863,coupMissing,10,hash26989,hash161645,hash73636,hash92578,hash179834,NA,NA,NA,NA,NA,NA,
387,4,coup2595,coup1514,coupMissing,coupMissing,10,hash202085,hash38347,hash233040,hash44303,hash146041,NA,NA,NA,NA,NA,NA,
388,6,coup4848,coup4754,coup5,coupMissing,10,hash250422,hash93508,hash41798,hash76863,hash234585,hash245781,hash215528,NA,NA,NA,NA,
389,7,coup4287,coupMissing,coupMissing,coupMissing,10,hash117288,hash143513,hash198210,hash39100,hash213370,hash148597,hash44008,hash129613,NA,NA,NA,
390,7,coup4058,coup532,coup2726,coupMissing,10,hash215085,hash39123,hash97248,hash104739,hash3223,hash252619,hash69345,hash175267,NA,NA,NA,
391,6,coup3002,coup3836,coup2263,coupMissing,10,hash204832,hash93315,hash159666,hash229176,hash30918,hash138690,hash165591,NA,NA,NA,NA,
392,6,coup2597,coupMissing,coupMissing,coupMissing,10,hash59644,hash81149,hash81374,hash142824,hash29746,hash95342,hash227492,NA,NA,NA,NA,
393,5,coup1425,coup1564,coup2595,coupMissing,10,hash146041,hash215775,hash57864,hash91279,hash202085,hash51968,NA,NA,NA,NA,NA,
394,6,coup805,coup233,coup645,coupMissing,10,hash64515,hash50533,hash44624,hash27845,hash57829,hash252307,hash11405,NA,NA,NA,NA,
395,5,coup1361,coup3561,coup734,coupMissing,10,hash124005,hash87533,hash76704,hash57049,hash25577,hash250983,NA,NA,NA,NA,NA,
396,8,coup4626,coup808,coup1425,coupMissing,10,hash215775,hash108359,hash179659,hash207660,hash204208,hash204292,hash93391,hash146041,hash113708,NA,NA,
397,4,coup2864,coup4985,coup4426,coupMissing,10,hash65377,hash57414,hash108050,hash194706,hash18628,NA,NA,NA,NA,NA,NA,
398,4,coup4701,coup673,coup1949,coupMissing,10,hash99151,hash230735,hash220939,hash148335,hash40724,NA,NA,NA,NA,NA,NA,
399,7,coup4654,coup2744,coup2521,coupMissing,10,hash254301,hash210089,hash85713,hash10982,hash227447,hash39691,hash48614,hash190775,NA,NA,NA,
400,5,coup1131,coupMissing,coupMissing,coupMissing,10,hash46447,hash67318,hash241116,hash81572,hash133748,hash220642,NA,NA,NA,NA,NA,
401,5,coup1283,coupMissing,coupMissing,coupMissing,10,hash118925,hash231196,hash50712,hash44206,hash8918,hash58473,NA,NA,NA,NA,NA,
402,5,coup266,coup2154,coup3193,coupMissing,10,hash109195,hash108359,hash186627,hash204584,hash244929,hash146986,NA,NA,NA,NA,NA,
403,5,coup3841,coupMissing,coupMissing,coupMissing,10,hash226976,hash65090,hash57544,hash105268,hash170245,hash33926,NA,NA,NA,NA,NA,
404,4,coup1731,coup595,coupMissing,coupMissing,10,hash228530,hash11161,hash228176,hash255107,hash78924,NA,NA,NA,NA,NA,NA,
405,4,coup1123,coupMissing,coupMissing,coupMissing,10,hash135237,hash230329,hash159499,hash170955,hash130748,NA,NA,NA,NA,NA,NA,
406,5,coup1200,coupMissing,coupMissing,coupMissing,10,hash103594,hash159290,hash202764,hash145882,hash56473,hash141065,NA,NA,NA,NA,NA,
407,6,coup3173,coupMissing,coupMissing,coupMissing,10,hash41966,hash193034,hash76863,hash11362,hash215650,hash3225,hash22443,NA,NA,NA,NA,
408,4,coup2544,coupMissing,coupMissing,coupMissing,10,hash114215,hash65284,hash160141,hash179659,hash8721,NA,NA,NA,NA,NA,NA,
409,5,coup4594,coupMissing,coupMissing,coupMissing,10,hash134408,hash249206,hash248108,hash102079,hash38333,hash97227,NA,NA,NA,NA,NA,
410,6,coup4473,coup788,coup2180,coupMissing,10,hash248842,hash142428,hash167461,hash53175,hash52047,hash140557,hash93244,NA,NA,NA,NA,
411,5,coup1737,coup2162,coup2804,coupMissing,10,hash63676,hash3499,hash50616,hash75866,hash16068,hash108903,NA,NA,NA,NA,NA,
412,6,coup3983,coup4291,coup161,coupMissing,10,hash129043,hash100022,hash83080,hash168776,hash109260,hash47967,hash153538,NA,NA,NA,NA,
413,5,coup3900,coup2386,coup1190,coupMissing,10,hash98665,hash55812,hash212377,hash165280,hash35848,hash164809,NA,NA,NA,NA,NA,
414,5,coup3550,coup1371,coup1653,coupMissing,10,hash23826,hash75572,hash149940,hash1050,hash155367,hash52972,NA,NA,NA,NA,NA,
415,6,coup3596,coupMissing,coupMissing,coupMissing,10,hash8842,hash84562,hash107919,hash53863,hash145842,hash76580,hash234003,NA,NA,NA,NA,
416,6,coup2612,coup4045,coup1808,coupMissing,10,hash23063,hash237160,hash171735,hash240359,hash99312,hash185492,hash51411,NA,NA,NA,NA,
417,9,coup4796,coup2156,coupMissing,coupMissing,10,hash236856,hash240718,hash176653,hash179678,hash15843,hash139713,hash53899,hash2904,hash208928,hash104266,NA,
418,4,coup742,coupMissing,coupMissing,coupMissing,10,hash32931,hash184295,hash36549,hash84793,hash176588,NA,NA,NA,NA,NA,NA,
419,5,coup2852,coup2858,coup3729,coupMissing,10,hash194074,hash41834,hash131829,hash44064,hash40724,hash132396,NA,NA,NA,NA,NA,
420,8,coup3385,coupMissing,coupMissing,coupMissing,10,hash254399,hash27904,hash126301,hash48867,hash20150,hash237793,hash132982,hash127588,hash44680,NA,NA,
421,4,coup4727,coup97,coup3742,coupMissing,10,hash159087,hash52542,hash9728,hash204292,hash54177,NA,NA,NA,NA,NA,NA,
422,4,coup638,coup1141,coup2970,coupMissing,10,hash93423,hash195728,hash232532,hash198956,hash246637,NA,NA,NA,NA,NA,NA,
423,5,coup2962,coup862,coup75,coupMissing,10,hash91251,hash248844,hash121892,hash89647,hash202385,hash250302,NA,NA,NA,NA,NA,
424,4,coup3819,coup2984,coup1737,coupMissing,10,hash16068,hash98159,hash52542,hash11694,hash63676,NA,NA,NA,NA,NA,NA,
425,7,coup3440,coupMissing,coupMissing,coupMissing,10,hash123803,hash196682,hash25032,hash84589,hash78024,hash228660,hash204106,hash208909,NA,NA,NA,
426,4,coup4355,coupMissing,coupMissing,coupMissing,10,hash110850,hash68885,hash159632,hash144942,hash159666,NA,NA,NA,NA,NA,NA,
427,4,coup4117,coup3596,coup4734,coupMissing,10,hash53863,hash8842,hash112537,hash104639,hash179779,NA,NA,NA,NA,NA,NA,
428,4,coup1729,coupMissing,coupMissing,coupMissing,10,hash198331,hash85197,hash239977,hash22729,hash43897,NA,NA,NA,NA,NA,NA,
429,4,coup1447,coup4990,coup809,coupMissing,10,hash50064,hash220215,hash221646,hash72761,hash28530,NA,NA,NA,NA,NA,NA,
430,6,coup2106,coup821,coup4533,coupMissing,10,hash130787,hash127155,hash35029,hash46793,hash242091,hash189333,hash179192,NA,NA,NA,NA,
431,6,coup1363,coup1488,coup700,coupMissing,10,hash12137,hash99932,hash152305,hash215771,hash136962,hash19370,hash165189,NA,NA,NA,NA,
432,4,coup4977,coup203,coup4233,coupMissing,10,hash141626,hash219215,hash62834,hash46311,hash106715,NA,NA,NA,NA,NA,NA,
433,5,coup4888,coup4177,coup2565,coupMissing,10,hash193373,hash153487,hash162935,hash55150,hash222409,hash246069,NA,NA,NA,NA,NA,
434,5,coup4565,coup1520,coup2747,coupMissing,10,hash9303,hash20241,hash226117,hash39074,hash226599,hash87759,NA,NA,NA,NA,NA,
435,5,coup3659,coupMissing,coupMissing,coupMissing,10,hash171066,hash167650,hash69287,hash165867,hash2043,hash44823,NA,NA,NA,NA,NA,
436,6,coup283,coupMissing,coupMissing,coupMissing,10,hash41629,hash86991,hash115722,hash157571,hash115784,hash148409,hash213624,NA,NA,NA,NA,
437,6,coup1954,coupMissing,coupMissing,coupMissing,10,hash157400,hash86202,hash160237,hash173531,hash13791,hash116766,hash52610,NA,NA,NA,NA,
438,8,coup2162,coupMissing,coupMissing,coupMissing,10,hash3499,hash519,hash96501,hash240098,hash63676,hash29797,hash218690,hash186272,hash140998,NA,NA,
439,6,coup4228,coupMissing,coupMissing,coupMissing,10,hash113724,hash11070,hash136052,hash158997,hash66919,hash16996,hash52610,NA,NA,NA,NA,
440,4,coup1847,coup4713,coupMissing,coupMissing,10,hash5662,hash85627,hash191139,hash27444,hash33892,NA,NA,NA,NA,NA,NA,
441,4,coup2737,coupMissing,coupMissing,coupMissing,10,hash45080,hash117908,hash29389,hash124090,hash10102,NA,NA,NA,NA,NA,NA,
442,7,coup602,coup296,coup4228,coupMissing,10,hash52610,hash157400,hash222653,hash113724,hash173531,hash167291,hash200336,hash253879,NA,NA,NA,
443,4,coup4798,coupMissing,coupMissing,coupMissing,10,hash220954,hash127673,hash169319,hash204603,hash172780,NA,NA,NA,NA,NA,NA,
444,5,coup1325,coup1676,coup2039,coupMissing,10,hash65798,hash219199,hash228176,hash51509,hash182036,hash43843,NA,NA,NA,NA,NA,
445,7,coup1909,coup4335,coup66,coupMissing,10,hash34330,hash159632,hash196290,hash195079,hash146059,hash87776,hash20506,hash153611,NA,NA,NA,
446,5,coup2602,coupMissing,coupMissing,coupMissing,10,hash16953,hash24353,hash2598,hash56851,hash23362,hash85293,NA,NA,NA,NA,NA,
447,6,coup1695,coupMissing,coupMissing,coupMissing,10,hash237782,hash203072,hash44190,hash163021,hash233619,hash232003,hash32381,NA,NA,NA,NA,
448,3,coup4714,coup283,coupMissing,coupMissing,10,hash115722,hash41629,hash166059,hash151487,NA,NA,NA,NA,NA,NA,NA,
449,7,coup1391,coup3188,coup4429,coupMissing,10,hash180353,hash149654,hash44294,hash132200,hash104854,hash185687,hash30339,hash167387,NA,NA,NA,
450,5,coup626,coup2658,coup3575,coupMissing,10,hash107649,hash174109,hash78251,hash238147,hash94669,hash12604,NA,NA,NA,NA,NA,
451,4,coup843,coupMissing,coupMissing,coupMissing,10,hash135494,hash229177,hash178730,hash6247,hash12154,NA,NA,NA,NA,NA,NA,
452,6,coup600,coupMissing,coupMissing,coupMissing,10,hash140854,hash117778,hash44091,hash133560,hash164340,hash182301,hash106715,NA,NA,NA,NA,
453,4,coup2501,coup1036,coup2076,coupMissing,10,hash192842,hash98159,hash75749,hash155680,hash113570,NA,NA,NA,NA,NA,NA,
454,5,coup3897,coup2968,coup1947,coupMissing,10,hash115975,hash2851,hash241783,hash96368,hash27444,hash163472,NA,NA,NA,NA,NA,
455,6,coup1866,coupMissing,coupMissing,coupMissing,10,hash150083,hash34899,hash28506,hash57292,hash72834,hash253542,hash153580,NA,NA,NA,NA,
456,5,coup827,coupMissing,coupMissing,coupMissing,10,hash16432,hash177058,hash81782,hash53314,hash88877,hash185492,NA,NA,NA,NA,NA,
457,5,coup2434,coupMissing,coupMissing,coupMissing,10,hash209233,hash251355,hash187908,hash36203,hash230314,hash72834,NA,NA,NA,NA,NA,
458,4,coup2515,coupMissing,coupMissing,coupMissing,10,hash30746,hash10001,hash67317,hash158213,hash161764,NA,NA,NA,NA,NA,NA,
459,5,coup1263,coupMissing,coupMissing,coupMissing,10,hash2694,hash33482,hash174109,hash56820,hash114597,hash177221,NA,NA,NA,NA,NA,
460,5,coup692,coup2962,coup2631,coupMissing,10,hash250302,hash215581,hash226256,hash171156,hash46908,hash91251,NA,NA,NA,NA,NA,
461,5,coup71,coupMissing,coupMissing,coupMissing,10,hash237345,hash139327,hash106766,hash97011,hash138701,hash59293,NA,NA,NA,NA,NA,
462,5,coup3076,coupMissing,coupMissing,coupMissing,10,hash29302,hash65174,hash225856,hash164424,hash245413,hash235027,NA,NA,NA,NA,NA,
463,7,coup707,coupMissing,coupMissing,coupMissing,10,hash213811,hash250312,hash28470,hash187782,hash44383,hash203390,hash134085,hash135144,NA,NA,NA,
464,5,coup3852,coup1855,coup2602,coupMissing,10,hash56851,hash16953,hash32666,hash117999,hash232571,hash162292,NA,NA,NA,NA,NA,
465,4,coup242,coupMissing,coupMissing,coupMissing,10,hash39870,hash177431,hash1600,hash239977,hash704,NA,NA,NA,NA,NA,NA,
466,6,coup2938,coupMissing,coupMissing,coupMissing,10,hash13837,hash70185,hash50616,hash172107,hash29746,hash9728,hash179779,NA,NA,NA,NA,
467,5,coup2726,coup2574,coup3510,coupMissing,10,hash69345,hash65921,hash144481,hash101622,hash215085,hash117567,NA,NA,NA,NA,NA,
468,6,coup4713,coup4951,coup3207,coupMissing,10,hash33892,hash218622,hash81806,hash5662,hash37234,hash115643,hash60322,NA,NA,NA,NA,
469,5,coup1371,coup4271,coup117,coupMissing,10,hash52972,hash11188,hash23826,hash223270,hash142824,hash129613,NA,NA,NA,NA,NA,
470,5,coup2088,coupMissing,coupMissing,coupMissing,10,hash20650,hash145583,hash112481,hash216692,hash48867,hash37031,NA,NA,NA,NA,NA,
471,5,coup322,coup2996,coup1820,coupMissing,10,hash217794,hash100016,hash209733,hash40359,hash251365,hash133748,NA,NA,NA,NA,NA,
472,6,coup4734,coupMissing,coupMissing,coupMissing,10,hash112537,hash204293,hash53863,hash60948,hash209644,hash209725,hash247178,NA,NA,NA,NA,
473,4,coup1190,coup592,coup3920,coupMissing,10,hash35848,hash98665,hash116198,hash166313,hash137480,NA,NA,NA,NA,NA,NA,
474,5,coup4133,coupMissing,coupMissing,coupMissing,10,hash185489,hash170403,hash169319,hash780,hash178544,hash67761,NA,NA,NA,NA,NA,
475,5,coup1820,coup1131,coup2959,coupMissing,10,hash133748,hash217794,hash30994,hash46447,hash36970,hash205747,NA,NA,NA,NA,NA,
476,4,coup3926,coup1450,coup3873,coupMissing,10,hash115487,hash105732,hash170245,hash227489,hash112963,NA,NA,NA,NA,NA,NA,
477,5,coup478,coupMissing,coupMissing,coupMissing,10,hash136217,hash196657,hash118616,hash63959,hash162977,hash66727,NA,NA,NA,NA,NA,
478,5,coup3986,coup4701,coup2671,coupMissing,10,hash230735,hash99151,hash204293,hash255692,hash77911,hash110042,NA,NA,NA,NA,NA,
479,4,coup619,coup3663,coup1596,coupMissing,10,hash227074,hash64085,hash96977,hash43716,hash18628,NA,NA,NA,NA,NA,NA,
480,8,coup1029,coup4158,coup1153,coupMissing,10,hash11188,hash151315,hash129526,hash107600,hash84591,hash170955,hash233896,hash121035,hash52972,NA,NA,
481,5,coup2623,coupMissing,coupMissing,coupMissing,10,hash124266,hash126560,hash12761,hash112144,hash98041,hash14605,NA,NA,NA,NA,NA,
482,5,coup750,coupMissing,coupMissing,coupMissing,10,hash216918,hash251397,hash117213,hash237160,hash120401,hash237700,NA,NA,NA,NA,NA,
483,5,coup522,coup120,coup2129,coupMissing,10,hash187577,hash72192,hash124421,hash190563,hash151289,hash77746,NA,NA,NA,NA,NA,
484,6,coup2786,coup4977,coup600,coupMissing,10,hash106715,hash152058,hash171156,hash50779,hash141626,hash227866,hash140854,NA,NA,NA,NA,
485,8,coup4041,coupMissing,coupMissing,coupMissing,10,hash91941,hash237846,hash116988,hash55536,hash104854,hash220660,hash246818,hash144966,hash160834,NA,NA,
486,6,coup208,coup3393,coupMissing,coupMissing,10,hash207133,hash166377,hash157080,hash195239,hash148335,hash44645,hash148652,NA,NA,NA,NA,
487,4,coup2344,coupMissing,coupMissing,coupMissing,10,hash219971,hash213044,hash199796,hash121775,hash112963,NA,NA,NA,NA,NA,NA,
488,5,coup1472,coupMissing,coupMissing,coupMissing,10,hash186089,hash153688,hash182131,hash18732,hash2833,hash3538,NA,NA,NA,NA,NA,
489,5,coup2437,coup2980,coup626,coupMissing,10,hash238147,hash170245,hash237700,hash41865,hash251365,hash107649,NA,NA,NA,NA,NA,
490,6,coup4123,coup1885,coup2097,coupMissing,10,hash11994,hash7034,hash157191,hash194706,hash58041,hash20150,hash255848,NA,NA,NA,NA,
491,6,coup1613,coup1724,coup1695,coupMissing,10,hash233619,hash77875,hash202913,hash237782,hash44624,hash217627,hash165945,NA,NA,NA,NA,
492,5,coup3510,coup1916,coupMissing,coupMissing,10,hash65921,hash95557,hash102871,hash245709,hash1836,hash69345,NA,NA,NA,NA,NA,
493,5,coup4381,coup3852,coupMissing,coupMissing,10,hash32666,hash80467,hash48562,hash167650,hash56851,hash240801,NA,NA,NA,NA,NA,
494,4,coup734,coupMissing,coupMissing,coupMissing,10,hash76704,hash124005,hash19985,hash57598,hash33827,NA,NA,NA,NA,NA,NA,
495,4,coup161,coup1874,coup1651,coupMissing,10,hash83080,hash67038,hash170955,hash164809,hash129043,NA,NA,NA,NA,NA,NA,
496,4,coup3087,coup4376,coup3655,coupMissing,10,hash32528,hash239977,hash216068,hash255692,hash165189,NA,NA,NA,NA,NA,NA,
497,6,coup1605,coup2057,coup1534,coupMissing,10,hash125857,hash25812,hash162303,hash61692,hash141505,hash157839,hash205009,NA,NA,NA,NA,
498,5,coup4233,coupMissing,coupMissing,coupMissing,10,hash62834,hash113171,hash11264,hash8810,hash141626,hash118459,NA,NA,NA,NA,NA,
499,4,coup4531,coupMissing,coupMissing,coupMissing,10,hash237263,hash9022,hash244929,hash30660,hash13525,NA,NA,NA,NA,NA,NA,
500,5,coup2296,coupMissing,coupMissing,coupMissing,10,hash146202,hash227883,hash124090,hash234995,hash141983,hash117402,NA,NA,NA,NA,NA,
