RDS
500,3,coupMissing,
367,6,coup7187,coupMissing,coupMissing,coupMissing,11,hash4433,hash2335,hash346,hash2060,hash1700,hash6031,hash2124,NA,NA,NA,NA,NA,
368,6,coup4068,coup4279,coup4883,coupMissing,11,hash2894,hash5976,hash6222,hash2926,hash7016,hash2787,hash722,NA,NA,NA,NA,NA,
369,5,coup2852,coup2585,coup2432,coupMissing,11,hash3019,hash3982,hash7499,hash4316,hash7973,hash398,NA,NA,NA,NA,NA,NA,
370,4,coup3590,coup4931,coup3575,coupMissing,11,hash1676,hash3627,hash3063,hash3919,hash718,NA,NA,NA,NA,NA,NA,NA,
371,4,coup9889,coupMissing,coupMissing,coupMissing,11,hash3726,hash4204,hash3168,hash6765,hash6795,NA,NA,NA,NA,NA,NA,NA,
372,5,coup4626,coupMissing,coupMissing,coupMissing,11,hash6857,hash126,hash2672,hash384,hash3430,hash2027,NA,NA,NA,NA,NA,NA,
373,6,coup2302,coup2568,coup1587,coupMissing,11,hash4048,hash705,hash5095,hash7687,hash2187,hash6555,hash5023,NA,NA,NA,NA,NA,
374,5,coup3445,coupMissing,coupMissing,coupMissing,11,hash4712,hash2051,hash5360,hash348,hash5475,hash5248,NA,NA,NA,NA,NA,NA,
375,7,coup3083,coupMissing,coupMissing,coupMissing,11,hash6711,hash1128,hash470,hash6392,hash4757,hash7136,hash2295,hash4093,NA,NA,NA,NA,
376,6,coup2407,coup8928,coupMissing,coupMissing,11,hash458,hash4073,hash2047,hash1430,hash5463,hash3463,hash6208,NA,NA,NA,NA,NA,
377,7,coup9212,coup4905,coup6347,coupMissing,11,hash3309,hash7456,hash2907,hash5740,hash4729,hash1452,hash2961,hash5963,NA,NA,NA,NA,
378,3,coup6491,coupMissing,coupMissing,coupMissing,11,hash7134,hash5241,hash6514,hash1205,NA,NA,NA,NA,NA,NA,NA,NA,
379,6,coup7064,coup5918,coup8020,coupMissing,11,hash5328,hash5394,hash4716,hash726,hash1478,hash887,hash6483,NA,NA,NA,NA,NA,
380,6,coup3673,coup5624,coup650,coupMissing,11,hash3022,hash7467,hash6420,hash3629,hash4013,hash7879,hash4792,NA,NA,NA,NA,NA,
381,5,coup7462,coupMissing,coupMissing,coupMissing,11,hash0,hash3235,hash2083,hash6451,hash3678,hash842,NA,NA,NA,NA,NA,NA,
382,5,coup3786,coup7021,coupMissing,coupMissing,11,hash6638,hash2646,hash7838,hash6521,hash5660,hash4363,NA,NA,NA,NA,NA,NA,
383,5,coup5220,coupMissing,coupMissing,coupMissing,11,hash5462,hash1703,hash7390,hash756,hash244,hash6456,NA,NA,NA,NA,NA,NA,
384,8,coup1870,coupMissing,coupMissing,coupMissing,11,hash1796,hash3268,hash3307,hash5877,hash7231,hash1692,hash7188,hash2967,hash7881,NA,NA,NA,
385,6,coup7671,coup1829,coup7035,coupMissing,11,hash6698,hash4547,hash2118,hash24,hash2120,hash1977,hash2136,NA,NA,NA,NA,NA,
386,6,coup4719,coup6471,coup2852,coupMissing,11,hash7973,hash6051,hash323,hash3464,hash3019,hash900,hash3269,NA,NA,NA,NA,NA,
387,5,coup4866,coup3247,coup6973,coupMissing,11,hash4015,hash2506,hash5144,hash4625,hash5621,hash2216,NA,NA,NA,NA,NA,NA,
388,4,coup8498,coupMissing,coupMissing,coupMissing,11,hash7980,hash36,hash1461,hash3529,hash4049,NA,NA,NA,NA,NA,NA,NA,
389,5,coup3580,coup3652,coup8558,coupMissing,11,hash6159,hash5782,hash6755,hash7272,hash3107,hash7041,NA,NA,NA,NA,NA,NA,
390,7,coup6471,coup3739,coup3898,coupMissing,11,hash323,hash5460,hash6947,hash4017,hash6373,hash7973,hash2403,hash5651,NA,NA,NA,NA,
391,4,coup6663,coupMissing,coupMissing,coupMissing,11,hash22,hash5330,hash186,hash1979,hash3910,NA,NA,NA,NA,NA,NA,NA,
392,6,coup9997,coupMissing,coupMissing,coupMissing,11,hash5277,hash1401,hash5460,hash1325,hash5772,hash3473,hash1143,NA,NA,NA,NA,NA,
393,6,coup4362,coupMissing,coupMissing,coupMissing,11,hash7291,hash1948,hash5926,hash5931,hash3209,hash6322,hash4032,NA,NA,NA,NA,NA,
394,6,coup5814,coup7584,coup4226,coupMissing,11,hash1437,hash6847,hash365,hash2787,hash3139,hash4585,hash603,NA,NA,NA,NA,NA,
395,6,coup8984,coup2595,coupMissing,coupMissing,11,hash1428,hash3802,hash3521,hash5796,hash7417,hash2066,hash3949,NA,NA,NA,NA,NA,
396,7,coup3247,coupMissing,coupMissing,coupMissing,11,hash2216,hash4170,hash4015,hash1401,hash2020,hash521,hash4214,hash1609,NA,NA,NA,NA,
397,6,coup5790,coupMissing,coupMissing,coupMissing,11,hash419,hash7037,hash3826,hash2098,hash1520,hash1787,hash821,NA,NA,NA,NA,NA,
398,5,coup3172,coup6333,coup1092,coupMissing,11,hash285,hash5369,hash3687,hash6025,hash853,hash1270,NA,NA,NA,NA,NA,NA,
399,4,coup4357,coup3079,coup813,coupMissing,11,hash5385,hash2534,hash5303,hash3616,hash2783,NA,NA,NA,NA,NA,NA,NA,
400,4,coup5254,coup5608,coup4866,coupMissing,11,hash5144,hash5703,hash6603,hash4015,hash923,NA,NA,NA,NA,NA,NA,NA,
401,6,coup3427,coupMissing,coupMissing,coupMissing,11,hash2606,hash1090,hash1255,hash3335,hash4387,hash997,hash3077,NA,NA,NA,NA,NA,
402,4,coup4628,coupMissing,coupMissing,coupMissing,11,hash189,hash2754,hash4559,hash6840,hash4767,NA,NA,NA,NA,NA,NA,NA,
403,6,coup1371,coup6897,coup8268,coupMissing,11,hash6431,hash798,hash3483,hash683,hash1354,hash3481,hash1418,NA,NA,NA,NA,NA,
404,5,coup9378,coup6533,coup5693,coupMissing,11,hash7793,hash3074,hash7489,hash7085,hash5004,hash3882,NA,NA,NA,NA,NA,NA,
405,4,coup723,coup8894,coup4357,coupMissing,11,hash2783,hash831,hash5385,hash2335,hash5971,NA,NA,NA,NA,NA,NA,NA,
406,6,coup8928,coup1920,coupMissing,coupMissing,11,hash1430,hash4677,hash2282,hash458,hash6708,hash1998,hash1825,NA,NA,NA,NA,NA,
407,5,coup4987,coup1673,coup2842,coupMissing,11,hash2671,hash4703,hash6565,hash1569,hash5120,hash3804,NA,NA,NA,NA,NA,NA,
408,6,coup8696,coupMissing,coupMissing,coupMissing,11,hash2168,hash1083,hash7678,hash4657,hash7674,hash1473,hash7092,NA,NA,NA,NA,NA,
409,5,coup3724,coupMissing,coupMissing,coupMissing,11,hash917,hash885,hash4200,hash6739,hash4093,hash3453,NA,NA,NA,NA,NA,NA,
410,5,coup1970,coup9270,coup7571,coupMissing,11,hash5320,hash5664,hash5974,hash2967,hash1855,hash4735,NA,NA,NA,NA,NA,NA,
411,8,coup1118,coup6316,coup82,coupMissing,11,hash4409,hash5828,hash1866,hash4168,hash3675,hash1734,hash4217,hash6307,hash188,NA,NA,NA,
412,4,coup9423,coup1884,coup259,coupMissing,11,hash7557,hash2798,hash4493,hash794,hash7085,NA,NA,NA,NA,NA,NA,NA,
413,4,coup7210,coup9366,coup4422,coupMissing,11,hash1228,hash705,hash3565,hash5153,hash5225,NA,NA,NA,NA,NA,NA,NA,
414,5,coup7543,coup5220,coupMissing,coupMissing,11,hash756,hash4155,hash4543,hash5707,hash5462,hash7346,NA,NA,NA,NA,NA,NA,
415,5,coup3079,coupMissing,coupMissing,coupMissing,11,hash2534,hash3922,hash5385,hash6011,hash1637,hash2463,NA,NA,NA,NA,NA,NA,
416,5,coup6897,coupMissing,coupMissing,coupMissing,11,hash798,hash3730,hash313,hash6431,hash6303,hash1616,NA,NA,NA,NA,NA,NA,
417,7,coup8173,coup6101,coup3331,coupMissing,11,hash1300,hash2098,hash1877,hash3747,hash3714,hash5998,hash1822,hash3989,NA,NA,NA,NA,
418,6,coup1570,coup8855,coup6328,coupMissing,11,hash5220,hash6070,hash6569,hash2907,hash6816,hash7889,hash3057,NA,NA,NA,NA,NA,
419,7,coup1157,coup7064,coup1015,coupMissing,11,hash1478,hash5328,hash7609,hash5481,hash795,hash1114,hash1822,hash2591,NA,NA,NA,NA,
420,4,coup1901,coup7437,coup2551,coupMissing,11,hash3996,hash5914,hash2796,hash7190,hash4618,NA,NA,NA,NA,NA,NA,NA,
421,4,coup5448,coup3196,coup4597,coupMissing,11,hash1763,hash1550,hash5505,hash2210,hash2118,NA,NA,NA,NA,NA,NA,NA,
422,6,coup5425,coup5887,coup2348,coupMissing,11,hash2119,hash7227,hash7949,hash3030,hash6135,hash4890,hash215,NA,NA,NA,NA,NA,
423,4,coup2611,coup9667,coup8153,coupMissing,11,hash3964,hash186,hash4390,hash6765,hash188,NA,NA,NA,NA,NA,NA,NA,
424,4,coup3216,coupMissing,coupMissing,coupMissing,11,hash1589,hash1031,hash1516,hash963,hash5297,NA,NA,NA,NA,NA,NA,NA,
425,4,coup2551,coupMissing,coupMissing,coupMissing,11,hash7190,hash2479,hash272,hash4199,hash3996,NA,NA,NA,NA,NA,NA,NA,
426,6,coup8469,coupMissing,coupMissing,coupMissing,11,hash2154,hash7282,hash772,hash6228,hash3177,hash4510,hash5550,NA,NA,NA,NA,NA,
427,5,coup2581,coup5620,coup9372,coupMissing,11,hash1151,hash5747,hash4621,hash5157,hash7121,hash5743,NA,NA,NA,NA,NA,NA,
428,5,coup9000,coup5931,coup1077,coupMissing,11,hash3885,hash6786,hash4487,hash3371,hash4237,hash6684,NA,NA,NA,NA,NA,NA,
429,9,coup6599,coupMissing,coupMissing,coupMissing,11,hash4337,hash2478,hash7079,hash2102,hash1637,hash6092,hash3407,hash7962,hash1633,hash6403,NA,NA,
430,4,coup5993,coupMissing,coupMissing,coupMissing,11,hash6485,hash5192,hash3286,hash4569,hash1563,NA,NA,NA,NA,NA,NA,NA,
431,6,coup5124,coupMissing,coupMissing,coupMissing,11,hash7559,hash5599,hash6353,hash4823,hash7889,hash6707,hash1993,NA,NA,NA,NA,NA,
432,5,coup8277,coupMissing,coupMissing,coupMissing,11,hash4518,hash5717,hash7754,hash7741,hash529,hash6505,NA,NA,NA,NA,NA,NA,
433,5,coup8890,coupMissing,coupMissing,coupMissing,11,hash6264,hash2920,hash588,hash2372,hash6710,hash5205,NA,NA,NA,NA,NA,NA,
434,4,coup2462,coup4628,coup1028,coupMissing,11,hash6840,hash6335,hash437,hash189,hash4316,NA,NA,NA,NA,NA,NA,NA,
435,4,coup5870,coup4133,coup4719,coupMissing,11,hash3464,hash5652,hash395,hash342,hash7973,NA,NA,NA,NA,NA,NA,NA,
436,4,coup5469,coup1903,coup5298,coupMissing,11,hash7795,hash1516,hash3964,hash963,hash2565,NA,NA,NA,NA,NA,NA,NA,
437,5,coup9588,coupMissing,coupMissing,coupMissing,11,hash6064,hash1080,hash1928,hash7699,hash3928,hash243,NA,NA,NA,NA,NA,NA,
438,5,coup7792,coup9000,coup1660,coupMissing,11,hash6684,hash6623,hash3885,hash3248,hash7665,hash13,NA,NA,NA,NA,NA,NA,
439,6,coup6608,coup4602,coup3786,coupMissing,11,hash7838,hash4581,hash5652,hash4539,hash4411,hash6638,hash1615,NA,NA,NA,NA,NA,
440,6,coup2758,coup3493,coup1185,coupMissing,11,hash5724,hash5369,hash2955,hash7994,hash2069,hash3159,hash5838,NA,NA,NA,NA,NA,
441,6,coup7502,coup5177,coup653,coupMissing,11,hash6129,hash2512,hash4359,hash10,hash3587,hash3203,hash5790,NA,NA,NA,NA,NA,
442,5,coup3916,coupMissing,coupMissing,coupMissing,11,hash7852,hash5413,hash6191,hash6708,hash5821,hash5445,NA,NA,NA,NA,NA,NA,
443,6,coup6703,coup844,coup8595,coupMissing,11,hash4793,hash6190,hash1277,hash4913,hash4515,hash1666,hash947,NA,NA,NA,NA,NA,
444,7,coup7592,coup2826,coup6491,coupMissing,11,hash1205,hash330,hash5981,hash7134,hash2429,hash1587,hash425,hash3722,NA,NA,NA,NA,
445,6,coup6372,coupMissing,coupMissing,coupMissing,11,hash3090,hash2681,hash285,hash1976,hash2268,hash1534,hash3735,NA,NA,NA,NA,NA,
446,7,coup9549,coupMissing,coupMissing,coupMissing,11,hash4095,hash4894,hash3092,hash1552,hash3974,hash5944,hash3925,hash7927,NA,NA,NA,NA,
447,4,coup2343,coup4362,coup9278,coupMissing,11,hash6322,hash6923,hash7291,hash4107,hash6721,NA,NA,NA,NA,NA,NA,NA,
448,4,coup8961,coup6372,coupMissing,coupMissing,11,hash2681,hash126,hash6134,hash3090,hash1454,NA,NA,NA,NA,NA,NA,NA,
449,5,coup6404,coup8644,coup8890,coupMissing,11,hash588,hash3491,hash6264,hash1114,hash5157,hash6135,NA,NA,NA,NA,NA,NA,
450,5,coup5241,coup6164,coup1699,coupMissing,11,hash3185,hash3756,hash6676,hash3125,hash3203,hash2460,NA,NA,NA,NA,NA,NA,
451,5,coup74,coupMissing,coupMissing,coupMissing,11,hash7037,hash3090,hash4468,hash1950,hash73,hash1189,NA,NA,NA,NA,NA,NA,
452,6,coup9980,coupMissing,coupMissing,coupMissing,11,hash7361,hash1683,hash1198,hash4884,hash3829,hash6637,hash5974,NA,NA,NA,NA,NA,
453,5,coup561,coup9415,coup7278,coupMissing,11,hash6216,hash4953,hash1107,hash3792,hash7884,hash7346,NA,NA,NA,NA,NA,NA,
454,6,coup8797,coup6660,coup7226,coupMissing,11,hash2914,hash7055,hash6271,hash6140,hash5963,hash216,hash3702,NA,NA,NA,NA,NA,
455,5,coup2878,coup3563,coupMissing,coupMissing,11,hash7729,hash2150,hash2083,hash2570,hash7320,hash3832,NA,NA,NA,NA,NA,NA,
456,6,coup8117,coup8432,coupMissing,coupMissing,11,hash3248,hash4960,hash443,hash4086,hash6684,hash452,hash1855,NA,NA,NA,NA,NA,
457,5,coup86,coupMissing,coupMissing,coupMissing,11,hash466,hash798,hash6124,hash7555,hash5386,hash2545,NA,NA,NA,NA,NA,NA,
458,5,coup1609,coupMissing,coupMissing,coupMissing,11,hash4702,hash2842,hash5902,hash2465,hash1347,hash6995,NA,NA,NA,NA,NA,NA,
459,7,coup1185,coupMissing,coupMissing,coupMissing,11,hash2955,hash4736,hash5724,hash1877,hash3898,hash2774,hash3331,hash6785,NA,NA,NA,NA,
460,4,coup7581,coup2154,coup7348,coupMissing,11,hash1981,hash7611,hash5231,hash7847,hash794,NA,NA,NA,NA,NA,NA,NA,
461,5,coup6828,coup2401,coup2201,coupMissing,11,hash2634,hash553,hash2648,hash2475,hash7881,hash4493,NA,NA,NA,NA,NA,NA,
462,4,coup5638,coupMissing,coupMissing,coupMissing,11,hash1950,hash5630,hash2484,hash7745,hash4184,NA,NA,NA,NA,NA,NA,NA,
463,7,coup3793,coup5777,coup5978,coupMissing,11,hash1308,hash2299,hash2805,hash6818,hash5513,hash7812,hash1886,hash4890,NA,NA,NA,NA,
464,4,coup4727,coup5254,coup556,coupMissing,11,hash6603,hash5144,hash175,hash6979,hash2961,NA,NA,NA,NA,NA,NA,NA,
465,4,coup2701,coup5374,coup3606,coupMissing,11,hash6826,hash6166,hash7828,hash668,hash2013,NA,NA,NA,NA,NA,NA,NA,
466,5,coup1920,coup5756,coup3916,coupMissing,11,hash6708,hash7852,hash1430,hash2120,hash7167,hash1725,NA,NA,NA,NA,NA,NA,
467,5,coup5777,coupMissing,coupMissing,coupMissing,11,hash2805,hash4378,hash7839,hash256,hash6024,hash1308,NA,NA,NA,NA,NA,NA,
468,11,coup1015,coupMissing,coupMissing,coupMissing,11,hash5481,hash4319,hash7819,hash6896,hash7519,hash5964,hash1478,hash3558,hash3778,hash5391,hash2119,hash7670,
469,7,coup190,coup9925,coupMissing,coupMissing,11,hash5524,hash2925,hash3521,hash5987,hash4373,hash5030,hash5926,hash6555,NA,NA,NA,NA,
470,6,coup712,coupMissing,coupMissing,coupMissing,11,hash598,hash1128,hash3555,hash5634,hash5986,hash4076,hash87,NA,NA,NA,NA,NA,
471,3,coup7035,coupMissing,coupMissing,coupMissing,11,hash2136,hash6698,hash12,hash1751,NA,NA,NA,NA,NA,NA,NA,NA,
472,6,coup6288,coupMissing,coupMissing,coupMissing,11,hash4008,hash6381,hash2533,hash849,hash3738,hash3925,hash6680,NA,NA,NA,NA,NA,
473,4,coup6494,coupMissing,coupMissing,coupMissing,11,hash7909,hash3092,hash15,hash1771,hash3910,NA,NA,NA,NA,NA,NA,NA,
474,5,coup3905,coupMissing,coupMissing,coupMissing,11,hash6402,hash6335,hash1698,hash7870,hash99,hash2071,NA,NA,NA,NA,NA,NA,
475,4,coup5153,coupMissing,coupMissing,coupMissing,11,hash417,hash5452,hash2591,hash5209,hash3269,NA,NA,NA,NA,NA,NA,NA,
476,5,coup2794,coupMissing,coupMissing,coupMissing,11,hash2397,hash6462,hash5250,hash3406,hash1213,hash2245,NA,NA,NA,NA,NA,NA,
477,8,coup8595,coupMissing,coupMissing,coupMissing,11,hash4913,hash3016,hash2012,hash899,hash5662,hash4793,hash2574,hash857,hash2594,NA,NA,NA,
478,6,coup9369,coupMissing,coupMissing,coupMissing,11,hash6642,hash7476,hash3054,hash1839,hash658,hash3219,hash5605,NA,NA,NA,NA,NA,
479,5,coup1699,coupMissing,coupMissing,coupMissing,11,hash6676,hash4781,hash3185,hash5035,hash5703,hash2421,NA,NA,NA,NA,NA,NA,
480,6,coup630,coupMissing,coupMissing,coupMissing,11,hash3584,hash7448,hash2915,hash4533,hash5547,hash5225,hash6202,NA,NA,NA,NA,NA,
481,5,coup1683,coupMissing,coupMissing,coupMissing,11,hash2394,hash7690,hash341,hash6817,hash6973,hash942,NA,NA,NA,NA,NA,NA,
482,5,coup3907,coup5122,coup723,coupMissing,11,hash831,hash3432,hash5752,hash880,hash398,hash2783,NA,NA,NA,NA,NA,NA,
483,4,coup8603,coup8018,coup3077,coupMissing,11,hash67,hash4951,hash7865,hash7828,hash4541,NA,NA,NA,NA,NA,NA,NA,
484,5,coup1028,coupMissing,coupMissing,coupMissing,11,hash437,hash6114,hash6840,hash4900,hash13,hash7241,NA,NA,NA,NA,NA,NA,
485,4,coup5580,coup1097,coup5099,coupMissing,11,hash4290,hash1269,hash7603,hash350,hash2020,NA,NA,NA,NA,NA,NA,NA,
486,4,coup6,coup7106,coup6742,coupMissing,11,hash560,hash4815,hash1876,hash2016,hash2370,NA,NA,NA,NA,NA,NA,NA,
487,5,coup119,coupMissing,coupMissing,coupMissing,11,hash6899,hash6613,hash204,hash3352,hash2944,hash6894,NA,NA,NA,NA,NA,NA,
488,6,coup185,coup1609,coup6174,coupMissing,11,hash1347,hash6623,hash4702,hash5310,hash882,hash4231,hash5523,NA,NA,NA,NA,NA,
489,4,coup8310,coup7549,coup9369,coupMissing,11,hash3219,hash1080,hash6642,hash4876,hash2478,NA,NA,NA,NA,NA,NA,NA,
490,5,coup556,coupMissing,coupMissing,coupMissing,11,hash175,hash6603,hash1614,hash4787,hash7145,hash3529,NA,NA,NA,NA,NA,NA,
491,5,coup330,coup1868,coup2510,coupMissing,11,hash6945,hash2335,hash7672,hash6773,hash4483,hash6155,NA,NA,NA,NA,NA,NA,
492,4,coup1559,coup1429,coup1881,coupMissing,11,hash5998,hash1488,hash1300,hash2266,hash5963,NA,NA,NA,NA,NA,NA,NA,
493,5,coup2007,coup2004,coup8770,coupMissing,11,hash7179,hash3207,hash3582,hash4169,hash636,hash7503,NA,NA,NA,NA,NA,NA,
494,5,coup7437,coup3149,coup2014,coupMissing,11,hash4618,hash3996,hash448,hash4734,hash337,hash5351,NA,NA,NA,NA,NA,NA,
495,4,coup415,coup5633,coup7072,coupMissing,11,hash7688,hash7499,hash942,hash431,hash204,NA,NA,NA,NA,NA,NA,NA,
496,6,coup2159,coupMissing,coupMissing,coupMissing,11,hash3742,hash4988,hash304,hash7294,hash849,hash7139,hash7482,NA,NA,NA,NA,NA,
497,6,coup3928,coupMissing,coupMissing,coupMissing,11,hash5171,hash2484,hash5306,hash6400,hash1225,hash3736,hash7584,NA,NA,NA,NA,NA,
498,7,coup62,coup8370,coup2454,coupMissing,11,hash1150,hash6870,hash1606,hash6613,hash235,hash2983,hash3351,hash605,NA,NA,NA,NA,
499,5,coup7708,coup8088,coup4452,coupMissing,11,hash2150,hash5428,hash5922,hash4515,hash5058,hash5604,NA,NA,NA,NA,NA,NA,
500,5,coup8432,coup1178,coup2107,coupMissing,11,hash4086,hash3248,hash7776,hash3354,hash1878,hash776,NA,NA,NA,NA,NA,NA,
